GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
119,10449,M7Q,194.0,OHJ,1.0,853,85.33333333333333,6,0
120,10646,N0S,178.0,KKU,1.0,892,89.16666666666667,4,0
120,10877,M6S,,,,677,67.66666666666667,7,0
120,10810,M8B,190.0,PAV,1.0,802,78.33333333333333,4,0
120,10964,M6K,194.0,OSK,6.0,823,82.16666666666667,2,0
120,10926,M6L,178.0,KKW,1.0,867,86.66666666666667,2,0
120,10715,M2H,196.0,SNO,5.0,823,80.0,5,0
120,11043,M8H,196.0,SIA,1.0,860,86.0,1,1
120,10449,M7S,,,,0,55.666666666666664,3,0
120,10555,M4U,193.0,RII,5.0,740,74.0,3,0
120,10671,M7Q,193.0,RNA,3.0,817,80.83333333333333,2,0
120,10810,M8B,175.0,GMS,6.0,707,70.66666666666667,1,0
120,10600,N2U,196.0,SIA,2.0,885,88.5,2,1
120,10895,Q6B,193.0,RUI,3.0,813,78.66666666666667,2,0
120,10813,M8N,,,,882,84.66666666666667,3,0
120,11051,M6N,196.0,SI,2.0,847,84.5,2,1
120,10786,M5X,199.0,AIW,4.0,835,81.16666666666667,2,0
119,10871,M8M,196.0,SIA,2.0,850,85.0,2,1
119,10295,O9O,177.0,BIN,1.0,850,82.66666666666667,3,0
120,10215,M0B,196.0,SI,2.0,860,86.0,2,1
120,11049,M9F,196.0,SIA,2.0,908,90.83333333333333,2,1
120,10779,M7A,196.0,SIA,3.0,850,85.0,3,1
120,10781,M7N,197.0,VF,8.0,862,81.83333333333333,9,0
120,10650,M6N,,,,942,93.83333333333333,3,0
120,10649,M6N,178.0,KA,2.0,940,92.5,5,0
120,10282,M7Z,196.0,SNO,5.0,780,75.66666666666667,5,0
120,10788,M9L,196.0,SI,1.0,832,83.16666666666667,1,1
120,10873,N2C,190.0,PAV,4.0,843,82.16666666666667,3,0
120,10600,N2X,194.0,OL,1.0,877,87.33333333333333,3,0
119,11238,M9O,194.0,OIR,1.0,947,90.5,2,0
120,11060,N3K,179.0,IDY,4.0,838,78.5,6,0
120,10697,M7F,178.0,KA,1.0,918,91.0,6,0
120,10672,M5D,196.0,SIA,1.0,880,86.16666666666667,1,1
120,11021,M0U,193.0,REI,3.0,800,74.5,2,0
119,10786,M6N,178.0,KAW,2.0,947,92.5,5,0
119,10718,N5Z,178.0,KKW,4.0,897,87.16666666666667,6,0
120,10530,O2Q,196.0,SNO,1.0,793,79.33333333333333,1,0
120,10824,N0C,178.0,KKW,1.0,905,88.33333333333333,3,0
120,10779,M7Y,178.0,KKU,2.0,915,90.5,3,0
120,10564,N2M,190.0,PIM,3.0,818,81.83333333333333,4,0
120,10725,M6N,196.0,SI,5.0,915,90.5,5,1
120,10372,N0S,193.0,RII,7.0,808,68.66666666666667,3,0
120,10737,O2L,,,,0,48.333333333333336,7,0
120,10600,N2X,193.0,REA,8.0,868,81.66666666666667,1,0
120,10733,M7Z,181.0,YIA,9.0,733,72.33333333333333,2,0
120,10947,N3N,,,,775,77.5,3,0
120,10323,,199.0,AIY,1.0,922,92.16666666666667,2,0
120,10697,M7F,178.0,KKW,1.0,913,91.33333333333333,3,0
120,10937,M7B,197.0,VNB,4.0,828,81.83333333333333,2,0
119,10738,M7I,197.0,VID,9.0,795,78.83333333333333,6,0
120,10302,M7N,194.0,ON,2.0,857,85.16666666666667,1,0
120,10636,M5T,196.0,SIA,2.0,873,87.33333333333333,2,1
120,10953,N2Q,190.0,PIM,3.0,830,80.66666666666667,1,0
119,10650,M6H,196.0,SIA,1.0,843,83.5,1,1
120,10647,M5T,181.0,YVY,1.0,800,76.83333333333333,2,0
120,10552,N2I,199.0,AIU,7.0,760,75.16666666666667,2,0
120,10474,M7I,181.0,YIA,6.0,848,80.83333333333333,2,0
120,11102,N5S,178.0,KSO,1.0,892,85.16666666666667,4,0
120,10462,M6D,193.0,REI,2.0,798,79.83333333333333,3,0
120,10780,M6O,194.0,OL,1.0,918,90.5,4,0
120,10386,N3S,193.0,RCI,9.0,805,77.66666666666667,3,0
120,10693,N7L,190.0,PSK,3.0,897,86.66666666666667,4,0
120,10462,M6I,178.0,KB,1.0,910,90.83333333333333,7,0
120,10215,M0D,178.0,KKW,1.0,897,89.66666666666667,2,0
119,10844,M4Q,194.0,OIR,1.0,902,89.33333333333333,2,0
119,10400,M5Z,190.0,PSK,5.0,823,79.5,3,0
120,10649,M6W,193.0,REA,12.0,760,74.33333333333333,3,0
120,10975,O5T,196.0,SI,2.0,863,84.16666666666667,2,1
120,10228,M7M,194.0,OD,1.0,970,95.16666666666667,4,0
120,10759,O3A,179.0,II,1.0,923,91.66666666666667,3,0
120,10215,M0C,178.0,KA,1.0,972,96.5,2,0
120,10649,M6W,178.0,KBO,1.0,952,94.5,3,0
120,10889,N2W,181.0,YIB,3.0,820,80.66666666666667,1,0
120,10272,M5Z,194.0,OSF,4.0,817,78.0,6,0
119,10733,M5U,196.0,SIA,5.0,880,86.33333333333333,5,1
120,10434,M6C,193.0,REI,4.0,773,77.33333333333333,2,0
120,10434,M6C,175.0,GNH,4.0,887,85.66666666666667,5,0
120,10672,M5T,196.0,STP,7.0,875,87.5,9,0
120,10593,M1S,196.0,SIA,2.0,895,89.5,2,1
120,10639,M6N,190.0,PIC,1.0,823,82.33333333333333,3,0
120,10722,O8T,196.0,SNO,1.0,757,75.66666666666667,1,0
119,10717,M7K,191.0,ZI,1.0,872,86.66666666666667,7,0
119,10316,M6N,194.0,OHY,3.0,873,79.5,2,0
120,11236,M6D,,,,688,65.0,3,0
120,10978,M5D,194.0,OXV,1.0,868,85.33333333333333,8,0
120,10813,M8N,178.0,KAP,1.0,943,93.5,4,0
119,10860,Q4Z,196.0,SIA,3.0,893,86.33333333333333,3,1
120,10640,M7Y,178.0,KPR,1.0,965,95.66666666666667,2,0
120,10671,M7Q,178.0,KA,3.0,948,94.16666666666667,1,0
120,10670,M5K,,,,818,81.83333333333333,1,0
120,10434,M6C,196.0,SIA,2.0,882,84.16666666666667,2,1
120,10434,M6C,175.0,GWS,2.0,887,86.5,3,0
120,10330,M2T,175.0,GPB,2.0,868,85.5,3,0
120,10978,N3I,,,,848,84.83333333333333,7,0
119,10376,N2T,178.0,KA,1.0,898,89.66666666666667,2,0
120,10853,M0U,193.0,REI,3.0,0,68.16666666666667,1,0
120,10964,M6M,196.0,SIA,5.0,890,85.33333333333333,5,1
120,10855,M4T,196.0,SIA,4.0,853,85.33333333333333,4,1
119,10957,M1C,193.0,RNI,3.0,840,82.83333333333333,2,0
119,10549,M6O,179.0,II,3.0,880,87.83333333333333,4,0
120,10802,N3K,178.0,KS,2.0,908,90.83333333333333,6,0
120,10639,M6N,190.0,PHN,7.0,785,76.16666666666667,4,0
119,10323,,,,,835,83.5,2,0
120,10272,M5Y,190.0,PSK,1.0,820,77.33333333333333,3,0
120,10639,M6N,178.0,KIS,2.0,822,82.16666666666667,3,0
120,10239,M5D,178.0,KKW,1.0,883,88.33333333333333,3,0
120,10627,M5O,,,,812,79.5,1,0
120,10953,N2N,178.0,KKC,1.0,900,90.0,5,0
120,10718,N3K,194.0,OS,1.0,912,88.83333333333333,4,0
120,10239,M5D,191.0,ZI,3.0,917,90.5,6,0
120,10639,M6N,196.0,SIA,1.0,895,89.33333333333333,1,1
120,10649,M6W,178.0,KKC,1.0,923,90.83333333333333,4,0
120,11010,O0D,190.0,PIC,7.0,845,81.83333333333333,3,0
119,11238,M9O,,,,835,83.5,3,0
120,10872,L2U,178.0,KKW,1.0,913,87.16666666666667,3,0
120,10477,N2F,190.0,PAV,4.0,808,67.5,1,0
120,10935,N3K,178.0,KI,1.0,880,85.0,10,0
120,10680,M9X,,,,752,75.16666666666667,1,0
119,11024,M0L,196.0,SIA,1.0,897,88.0,1,1
119,10543,M6B,194.0,OST,2.0,888,88.83333333333333,4,0
120,10406,N2Q,178.0,KBO,1.0,958,93.33333333333333,3,0
120,10824,N0C,178.0,KKW,3.0,823,80.5,8,0
120,10706,N3S,175.0,GO,6.0,825,82.5,4,0
120,10541,O1Q,178.0,KBO,1.0,915,90.0,2,0
120,10386,M7B,196.0,SI,2.0,862,85.16666666666667,2,1
120,11049,M9H,,,,642,64.16666666666667,1,0
120,11011,M8O,193.0,RUI,3.0,833,83.33333333333333,5,0
120,10821,M7T,181.0,YIA,6.0,832,83.16666666666667,3,0
120,10458,N3M,194.0,OHY,4.0,843,84.33333333333333,6,0
120,10725,M6N,,,,0,62.0,3,0
120,10243,M8B,196.0,SIA,4.0,875,86.83333333333333,4,1
119,10360,M8N,194.0,OTV,5.0,970,96.5,1,0
120,11225,M7K,196.0,SIA,2.0,915,90.5,2,1
120,10824,N0C,190.0,PAV,1.0,813,81.33333333333333,3,0
120,10392,M2S,191.0,ZI,2.0,850,85.0,4,0
119,10926,M6M,178.0,KTP,1.0,967,96.0,3,0
120,10951,N2I,190.0,PNE,5.0,868,85.66666666666667,3,0
120,10780,M6O,194.0,OXV,6.0,800,77.5,11,0
119,10277,L8N,191.0,ZI,1.0,902,89.66666666666667,3,0
120,10821,M7X,194.0,OF,1.0,905,88.83333333333333,8,0
120,11180,N2K,194.0,OL,3.0,920,90.16666666666667,2,0
119,10617,N2F,194.0,OL,1.0,902,88.83333333333333,4,0
120,10892,N0M,190.0,PAW,4.0,803,80.33333333333333,3,0
120,10936,M7S,194.0,ON,2.0,875,87.5,3,0
120,10462,M6X,,,,723,72.33333333333333,1,0
119,10947,M5D,194.0,OL,1.0,900,86.83333333333333,3,0
120,10953,N4B,178.0,KKC,1.0,868,85.33333333333333,3,0
120,10647,M5D,194.0,OD,1.0,903,90.33333333333333,3,0
120,11057,M4Q,,,,850,82.16666666666667,5,0
120,11236,M6W,196.0,SNO,5.0,853,72.5,1,0
120,10613,M4Y,178.0,KSO,4.0,970,95.83333333333333,2,0
119,10526,N3I,196.0,SI,1.0,877,87.66666666666667,1,1
120,10625,O7Q,179.0,II,1.0,897,88.33333333333333,2,0
120,10386,M5I,190.0,PNE,4.0,815,80.0,1,0
120,10852,M4S,178.0,KKC,2.0,857,85.5,3,0
120,10458,N4C,178.0,KA,1.0,918,87.5,4,0
120,10654,M2Y,199.0,AIP,1.0,793,76.5,3,0
120,10879,N2X,196.0,SIA,4.0,835,83.5,4,1
120,10839,M4Q,178.0,KKU,1.0,905,89.33333333333333,3,0
120,10442,N9Y,191.0,ZI,1.0,877,87.16666666666667,4,0
120,10853,M0U,196.0,SIA,5.0,867,85.33333333333333,5,1
120,10926,M6M,199.0,AIC,1.0,752,75.16666666666667,2,0
120,10600,N2T,,,,753,73.33333333333333,4,0
120,10799,L2U,199.0,AIX,5.0,845,81.16666666666667,2,0
120,10225,M7S,196.0,SIA,2.0,865,85.83333333333333,2,1
119,11185,O1L,197.0,VNR,2.0,855,85.5,3,0
120,10765,O2L,178.0,KS,1.0,857,84.16666666666667,3,0
120,10464,N2H,178.0,KAP,3.0,878,84.33333333333333,6,0
119,10728,N5Y,196.0,STP,3.0,850,83.66666666666667,6,0
120,10717,M7K,191.0,ZI,1.0,858,85.0,3,0
120,10913,N2T,178.0,KY,2.0,850,85.0,5,0
120,10668,N2D,196.0,SNO,2.0,788,76.66666666666667,2,0
119,10474,M7I,196.0,SIA,4.0,928,92.5,4,1
120,10829,N3N,178.0,KTP,4.0,0,77.33333333333333,6,0
120,10568,M5K,194.0,OXV,3.0,900,89.16666666666667,2,0
120,10578,M7D,178.0,KKW,1.0,890,85.5,3,0
120,11238,M9O,196.0,SIA,2.0,882,88.16666666666667,2,1
120,10674,M1S,196.0,SI,1.0,883,87.16666666666667,1,1
120,10940,M2L,197.0,VNT,1.0,923,88.66666666666667,3,0
119,10448,L9W,196.0,SIA,1.0,932,93.16666666666667,1,1
120,10971,L5B,199.0,AIY,3.0,878,83.33333333333333,4,0
120,10953,N5K,199.0,AII,4.0,765,75.33333333333333,3,0
120,10462,M6D,196.0,SIA,3.0,832,83.16666666666667,3,1
120,10636,M7D,178.0,KI,1.0,883,86.66666666666667,3,0
120,11002,M5N,178.0,KKU,1.0,868,86.83333333333333,2,0
120,10714,M2L,194.0,OHA,1.0,917,91.16666666666667,4,0
120,10448,L1L,181.0,YIK,1.0,895,89.5,2,0
120,10975,O5T,197.0,VNR,3.0,835,83.5,2,0
120,10681,M5S,194.0,OD,1.0,955,93.66666666666667,3,0
120,10567,M4S,194.0,OHY,4.0,880,81.33333333333333,7,0
120,10243,M7Y,179.0,II,2.0,905,84.66666666666667,4,0
120,10650,M6M,191.0,ZI,2.0,878,85.83333333333333,3,0
119,10780,M5Y,191.0,ZI,2.0,897,88.0,1,0
120,10466,M5I,196.0,SIA,3.0,923,90.5,3,1
120,10459,O3K,,,,830,79.33333333333333,3,0
120,10392,M2S,191.0,ZI,1.0,865,86.5,3,0
120,10873,N2C,,,,0,15.666666666666666,2,0
120,11090,M5K,191.0,ZI,3.0,927,92.0,4,0
120,10253,O3W,178.0,KA,1.0,972,97.16666666666667,4,0
120,11205,M3S,178.0,KY,1.0,912,89.0,3,0
120,10672,M4Q,178.0,KSO,1.0,938,93.33333333333333,3,0
120,10926,M6M,196.0,SNO,1.0,763,76.33333333333333,1,0
120,10239,M5D,194.0,OXV,2.0,865,85.16666666666667,6,0
120,10731,M0H,178.0,KA,3.0,923,90.66666666666667,4,0
120,10813,M8Q,196.0,SNO,1.0,755,74.16666666666667,1,0
120,10930,M0O,196.0,SII,4.0,842,83.5,3,0
120,10536,M6M,178.0,KKW,1.0,913,91.16666666666667,3,0
120,11226,M7S,193.0,RNH,2.0,868,82.33333333333333,1,0
120,10215,M0C,178.0,KKW,1.0,932,93.16666666666667,3,0
119,10372,M6B,,,,790,62.333333333333336,5,0
120,10383,L8N,192.0,TIH,4.0,780,78.0,3,0
120,10434,M6C,199.0,AIN,4.0,798,79.5,5,0
120,10873,N2C,194.0,OIR,1.0,913,91.33333333333333,4,0
119,10659,N2X,178.0,KA,9.0,852,84.0,7,0
119,10434,M6C,178.0,KTP,5.0,950,94.5,14,0
119,10434,M6C,178.0,KTP,5.0,943,94.33333333333333,14,0
120,10646,N0B,190.0,PSK,2.0,827,82.66666666666667,3,0
120,10671,M7S,196.0,SIA,3.0,940,-1.0,3,1
120,10798,M8H,178.0,KY,1.0,922,89.16666666666667,3,0
120,10495,M0D,196.0,SA,2.0,847,82.83333333333333,1,0
120,10671,M7S,196.0,SIA,1.0,902,90.16666666666667,1,1
120,10844,M4T,181.0,YEO,3.0,803,80.33333333333333,2,0
120,10662,L8N,193.0,RCH,2.0,895,83.5,3,0
120,10802,N4B,190.0,PSX,3.0,892,83.5,4,0
120,10997,M5M,196.0,SN,6.0,838,82.5,1,0
120,10547,M5K,178.0,KIS,5.0,812,80.66666666666667,7,0
120,11059,M1S,199.0,AIH,1.0,903,90.33333333333333,2,0
120,10964,M6L,193.0,RPG,1.0,897,88.16666666666667,3,0
120,10476,M9T,194.0,OI,2.0,920,89.66666666666667,3,0
120,10816,M6O,191.0,ZI,5.0,877,87.66666666666667,3,0
120,10751,M8F,175.0,GPA,5.0,752,75.0,1,0
120,10639,M6N,193.0,RII,5.0,800,77.5,2,0
120,10733,M7Z,196.0,SIA,3.0,893,71.16666666666667,3,1
120,11061,M7Z,194.0,OIR,1.0,965,94.66666666666667,2,0
120,10754,N7H,196.0,SIA,4.0,858,85.0,4,1
120,10668,N2L,190.0,PIC,10.0,873,82.5,13,0
120,10728,N2L,194.0,OPX,1.0,740,74.0,4,0
120,11190,N3O,196.0,SIA,3.0,903,90.33333333333333,3,1
120,10706,N4O,196.0,SIA,1.0,903,86.0,1,1
120,10649,M6W,,,,0,24.333333333333332,2,0
119,10601,N0D,178.0,KA,3.0,922,90.66666666666667,4,0
120,11226,M7S,196.0,SNO,1.0,773,74.33333333333333,1,0
120,10462,M6D,190.0,PSK,2.0,825,82.16666666666667,1,0
120,10843,N2F,196.0,SIA,4.0,863,86.33333333333333,4,1
120,10776,M2O,196.0,SN,3.0,837,43.166666666666664,1,0
120,10460,O1K,,,,893,89.33333333333333,2,0
120,10649,M6W,177.0,BIH,4.0,850,83.0,2,0
120,10706,N3N,,,,842,84.16666666666667,1,0
119,10273,M6C,178.0,KKW,1.0,948,91.16666666666667,4,0
120,10718,N7C,179.0,IPS,3.0,890,88.5,2,0
120,10213,M1S,196.0,SIA,2.0,875,85.33333333333333,2,1
120,10462,M6L,196.0,SXP,5.0,867,84.83333333333333,6,0
120,10940,M2I,181.0,YIB,1.0,900,88.83333333333333,3,0
120,10725,M6N,175.0,GPX,5.0,845,81.0,2,0
119,11051,M6O,196.0,SIA,1.0,898,89.5,1,1
120,10561,M1T,193.0,RII,3.0,862,82.33333333333333,1,0
120,10672,M5T,178.0,KKU,1.0,882,88.16666666666667,8,0
120,10430,O8H,177.0,BIN,1.0,830,83.0,2,0
119,11021,M0U,196.0,SI,1.0,858,84.83333333333333,1,1
120,10411,M5M,197.0,VYN,4.0,698,69.83333333333333,8,0
120,10464,N2K,181.0,YIB,3.0,818,79.66666666666667,6,0
120,10436,M3U,196.0,ST,1.0,825,79.33333333333333,2,0
120,10314,N7Q,178.0,KKW,1.0,858,85.83333333333333,4,0
120,10659,N2X,190.0,PAI,3.0,847,83.0,6,0
119,10928,O1M,178.0,KA,1.0,900,89.5,3,0
120,10837,N0W,179.0,IPS,2.0,962,94.83333333333333,4,0
119,10928,O1M,179.0,II,2.0,883,88.0,3,0
120,10879,N2W,193.0,RPG,5.0,827,81.5,1,0
119,10650,M6H,196.0,SIA,4.0,853,85.33333333333333,4,1
120,10764,M4N,198.0,NCA,1.0,858,85.83333333333333,2,0
120,10699,M5N,196.0,SI,3.0,858,84.33333333333333,3,1
120,10272,M5Z,,,,757,73.16666666666667,3,0
120,10495,M0L,178.0,KKC,1.0,873,86.16666666666667,5,0
120,10671,M7Q,181.0,YIK,1.0,708,70.83333333333333,4,0
120,10504,O3W,178.0,KII,2.0,847,84.66666666666667,3,0
120,10674,M9K,,,,903,89.5,1,0
120,10410,M6K,190.0,PAV,3.0,932,89.83333333333333,2,0
120,10779,M7A,177.0,BI,7.0,810,78.83333333333333,3,0
120,10781,M7N,191.0,ZI,1.0,887,87.5,3,0
120,10963,O7N,178.0,KI,1.0,858,81.66666666666667,2,0
120,10982,M3K,197.0,VFN,1.0,967,96.0,4,0
120,10647,M5T,191.0,ZI,2.0,867,86.33333333333333,3,0
119,10968,O1H,199.0,AII,1.0,853,82.33333333333333,4,0
119,10292,Q7C,191.0,ZI,1.0,932,92.5,2,0
119,10456,M4A,197.0,VF,8.0,900,90.0,2,0
120,11102,M5K,194.0,ON,4.0,893,86.83333333333333,6,0
120,10650,M6C,178.0,KKC,1.0,910,89.16666666666667,3,0
120,10600,N2X,178.0,KS,2.0,845,79.83333333333333,3,0
120,11060,N3N,194.0,OJA,4.0,910,87.0,3,0
120,10636,M5F,194.0,OPT,12.0,825,82.5,1,0
119,10750,M4Z,,,,718,71.83333333333333,7,0
120,10863,O5X,,,,835,81.16666666666667,3,0
120,10341,M6N,196.0,SNO,2.0,820,79.83333333333333,1,0
120,10750,M4Z,,,,988,96.0,2,0
120,10474,M7N,190.0,PIM,4.0,850,83.0,3,0
120,10742,M5O,193.0,REI,5.0,805,80.5,3,0
120,10436,M3U,191.0,ZI,1.0,882,88.16666666666667,4,0
119,10938,N5D,,,,827,76.83333333333333,7,0
120,11238,,178.0,KSI,2.0,852,85.16666666666667,6,0
120,10647,M5T,196.0,SNO,2.0,815,79.5,2,0
119,11051,M6N,178.0,KA,2.0,918,91.33333333333333,6,0
120,10474,M7N,196.0,SIA,3.0,868,85.5,3,1
120,10853,M0U,190.0,PSK,4.0,800,80.0,1,0
120,10913,N2T,190.0,PAW,5.0,813,81.33333333333333,3,0
120,10717,M7K,197.0,VSI,7.0,830,79.33333333333333,5,0
120,10703,O7L,191.0,ZI,1.0,918,90.66666666666667,2,0
120,10855,M4T,190.0,PIM,6.0,807,65.5,4,0
120,10546,O6B,196.0,SIA,1.0,927,92.66666666666667,1,1
120,10953,N5D,178.0,KKC,1.0,893,88.33333333333333,3,0
120,10432,M4T,194.0,OAP,2.0,913,90.0,3,0
120,10775,M0D,196.0,SXP,2.0,867,84.33333333333333,1,0
120,10953,N2M,196.0,SIA,2.0,872,86.33333333333333,2,1
120,10640,M7Y,178.0,KSO,1.0,877,85.83333333333333,3,0
120,10857,O7K,191.0,ZI,1.0,885,87.33333333333333,3,0
120,10926,M6L,181.0,YIK,1.0,852,82.66666666666667,2,0
120,11238,,,,,785,74.66666666666667,2,0
120,10567,M4S,190.0,PIM,2.0,842,83.0,10,0
120,10859,O7H,178.0,KS,3.0,877,85.5,12,0
120,10889,N2W,178.0,KAP,2.0,920,88.83333333333333,4,0
119,10373,N0X,194.0,OTV,6.0,932,88.5,3,0
120,11051,M6N,196.0,SIA,3.0,892,88.0,3,1
119,10434,M6C,194.0,OST,2.0,943,94.33333333333333,4,0
120,10799,L2T,193.0,RCI,3.0,783,78.33333333333333,1,0
120,10515,M8S,,,,853,84.83333333333333,2,0
120,10947,N3O,196.0,SNO,2.0,758,74.16666666666667,2,0
119,11012,O4U,195.0,HF,4.0,933,91.66666666666667,2,0
120,10239,M5D,191.0,ZI,3.0,867,86.66666666666667,1,0
120,10855,M4T,190.0,PIC,1.0,810,81.0,4,0
120,10788,M9F,196.0,SIA,1.0,860,86.0,1,1
120,10459,O3L,196.0,SIA,1.0,838,81.33333333333333,1,1
120,10515,M8S,197.0,VNP,1.0,800,75.83333333333333,6,0
119,10392,M2S,181.0,YII,1.0,950,94.16666666666667,3,0
120,10386,M5I,190.0,PSK,5.0,802,67.0,1,0
120,11238,M9T,194.0,OTH,2.0,908,90.83333333333333,5,0
120,10818,M6X,197.0,VSI,4.0,843,84.33333333333333,3,0
120,10695,M6N,,,,0,58.666666666666664,1,0
120,10356,M8N,194.0,OD,1.0,980,97.33333333333333,3,0
120,10851,M6K,196.0,SIA,1.0,903,88.16666666666667,1,1
120,10458,N3I,178.0,KWS,2.0,865,85.83333333333333,5,0
120,10566,N5B,196.0,SIA,1.0,857,83.0,1,1
120,10611,M3U,194.0,OIR,2.0,918,86.5,3,0
120,10841,N5L,179.0,IP,3.0,807,79.33333333333333,2,0
119,10619,O3U,199.0,AIN,4.0,843,80.5,2,0
120,10401,O6Z,196.0,SIA,3.0,892,89.0,3,1
119,11120,N2W,194.0,OHA,1.0,937,91.83333333333333,6,0
120,10270,N2D,196.0,SNO,1.0,803,78.0,1,0
120,10266,M4Z,178.0,KA,1.0,960,95.5,3,0
119,10821,M7S,194.0,OTV,3.0,853,80.66666666666667,2,0
120,10325,N7C,196.0,SIA,4.0,850,85.0,4,1
120,11059,M1S,,,,737,71.33333333333333,2,0
119,10316,M6I,178.0,KI,2.0,945,90.66666666666667,3,0
120,10504,O3N,178.0,KI,1.0,882,86.5,3,0
119,10947,N3O,194.0,OTV,2.0,918,90.66666666666667,5,0
119,10565,O0F,194.0,OIR,3.0,930,90.83333333333333,1,0
120,10564,N2T,190.0,PNR,4.0,833,79.5,2,0
120,10285,O1O,179.0,II,1.0,965,96.16666666666667,2,0
120,10240,M1L,196.0,SIA,1.0,888,86.66666666666667,1,1
120,11204,O1M,178.0,KII,1.0,903,87.66666666666667,2,0
120,10464,N2U,178.0,KPN,1.0,845,79.5,6,0
120,10876,N5T,193.0,RCI,7.0,777,77.16666666666667,2,0
120,10495,M9U,196.0,SIA,3.0,830,83.0,3,1
120,10953,N5K,196.0,SIA,2.0,887,88.16666666666667,2,1
120,10788,M9F,196.0,SIA,2.0,873,84.66666666666667,2,1
120,10509,O1H,196.0,SIA,2.0,925,91.5,2,1
120,10504,O3K,178.0,KSO,1.0,855,71.0,3,0
119,10568,M5K,178.0,KI,5.0,952,95.16666666666667,6,0
119,10986,L3H,196.0,SIA,2.0,915,91.5,2,1
120,10478,M3T,198.0,NB,1.0,862,84.5,2,0
120,10844,M4Q,178.0,KS,3.0,853,84.83333333333333,7,0
120,10314,N7Q,194.0,OPX,1.0,820,82.0,2,0
119,11021,M0U,196.0,SIA,3.0,863,83.33333333333333,3,1
120,10588,M7S,175.0,GXE,2.0,757,72.33333333333333,4,0
120,10853,M0U,196.0,SIA,2.0,860,85.33333333333333,2,1
119,10717,M7K,197.0,VNB,3.0,845,84.5,5,0
120,10239,M5D,190.0,PSK,10.0,810,77.0,2,0
120,10649,M6W,179.0,IP,8.0,895,89.16666666666667,6,0
120,11149,N7I,,,,0,61.333333333333336,1,0
120,10655,M2U,196.0,SIA,2.0,873,87.33333333333333,2,1
120,10668,N2Y,190.0,PNE,4.0,855,85.5,2,0
120,11021,M0U,196.0,SIA,1.0,892,87.66666666666667,1,1
120,10947,N3N,194.0,OTV,1.0,845,83.16666666666667,4,0
120,10655,M2U,181.0,YIA,6.0,752,75.16666666666667,5,0
119,10273,M6C,,,,870,87.0,3,0
120,10727,O4D,178.0,KPN,1.0,863,84.33333333333333,4,0
120,10596,O4Z,196.0,SNO,5.0,770,76.33333333333333,1,0
120,10627,M1N,196.0,SIA,1.0,882,87.83333333333333,1,1
120,10496,N0W,179.0,II,3.0,917,89.5,4,0
120,10392,M2S,181.0,YIB,6.0,725,70.0,3,0
120,10947,N3O,178.0,KZI,2.0,857,85.66666666666667,5,0
120,10855,M4T,178.0,KSO,1.0,933,92.83333333333333,5,0
120,10745,O5O,196.0,SIA,3.0,882,85.0,3,1
120,10250,O8T,196.0,SIA,2.0,905,90.0,2,1
120,10947,N3O,193.0,RCI,7.0,835,82.5,3,0
120,10301,M6M,,,,863,86.33333333333333,3,0
120,10935,N4D,194.0,OPX,1.0,742,71.66666666666667,4,0
120,11051,M6N,197.0,VNR,2.0,833,83.33333333333333,7,0
119,10455,M2D,199.0,AU,3.0,742,45.0,4,0
120,10496,N4O,,,,810,76.16666666666667,3,0
120,10273,M6N,193.0,REI,3.0,748,74.83333333333333,2,0
119,10422,N2W,,,,843,82.16666666666667,2,0
120,11180,N2S,,,,863,86.33333333333333,5,0
120,10718,N3K,194.0,OD,1.0,918,76.83333333333333,2,0
120,10462,M6M,178.0,KKC,1.0,903,90.33333333333333,3,0
120,10536,M6W,178.0,KXP,5.0,873,85.5,4,0
120,10619,O3W,178.0,KS,4.0,875,87.5,8,0
120,10898,M5H,194.0,OAP,2.0,900,90.0,4,0
120,10504,O3K,199.0,AIN,6.0,822,76.66666666666667,4,0
120,10559,N0W,179.0,II,5.0,857,85.66666666666667,2,0
120,11040,N4O,194.0,OD,1.0,932,92.0,5,0
120,10647,M5T,178.0,KZI,2.0,808,80.83333333333333,4,0
120,10455,M2F,,,,762,-1.0,3,0
119,10717,M7K,196.0,SIA,2.0,915,90.33333333333333,2,1
120,10477,N2C,178.0,KKW,1.0,893,89.33333333333333,3,0
120,10966,M7Q,,,,0,29.833333333333332,3,0
120,10277,L8M,197.0,VSI,3.0,757,75.66666666666667,4,0
120,10725,M6N,178.0,KXP,2.0,845,83.16666666666667,5,0
120,11024,M1S,196.0,SNO,1.0,843,81.83333333333333,1,0
120,11236,M6W,196.0,SF,1.0,867,85.0,4,0
120,11130,N2T,194.0,OSF,2.0,870,87.0,1,0
120,10639,M6C,190.0,PAV,1.0,812,77.5,2,0
120,10659,N2T,178.0,KAP,1.0,925,89.5,4,0
120,10528,O2D,193.0,REI,4.0,802,67.33333333333333,2,0
120,10239,M5F,178.0,KPR,1.0,908,90.0,5,0
120,10687,O2U,194.0,OXV,5.0,837,81.0,6,0
120,10242,M7Z,181.0,YIN,5.0,750,74.66666666666667,3,0
119,10997,M5M,179.0,IPS,2.0,920,86.0,7,0
120,11051,M6O,190.0,PSK,3.0,813,80.16666666666667,4,0
120,10898,M5H,197.0,VNB,1.0,910,87.16666666666667,3,0
